web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,Unnamed: 11
1569457274-2105,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@cinemablogrpher,Pat Mullen,FIRST MAN is quite the achievement. Even though I knew how it ended I was holding my breath the entire time.  #FirstMan,,,2,1538446995000,7:23 PM - 1 Oct 2018,/cinemablogrpher/status/1046948695487463425,
1569457274-1538,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@silentbling,Mark Billing  🎬 🖖 😎 🎬,"This October  @cineworld 

Coming up 
4th #AStarIsBorn 
8th #Secretscreening 
9th #Venom 3D 

T.B.C 
#FirstMan
#BadTimesAtTheElRoyale 
#bigfoot
#HalloweenMovie
#Goosebumps2Movie
#BohemianRhapsody

Looks like it's going to be another busy month! pic.twitter.com/pzlMdwE7TK",1.0,,6,1538588950000,10:49 AM - 3 Oct 2018,/silentbling/status/1047544099430178816,
1569457274-1686,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@BlueFox94,Renard N. Bansale,"Check out @BillWurtz's way of declaring his man-crush for @RyanGosling, who stars as astronaut #NeilArmstrong in the upcoming #FirstMan. https://youtu.be/CpelFcu602A 

@PageGosling @RyanGoslingNews @DSChazelle",,,,1538542238000,9:50 PM - 2 Oct 2018,/BlueFox94/status/1047348175764303872,
1569457274-1796,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@HOTCHKA_PDX,HOTCHKA Portland,#Portland - Request FREE OCT 8 #FirstMan advance screening passes now! Quantities limited! @FirstManMovie http://hotchka.com/first-man-portland-screening-passes …pic.twitter.com/FZ7weENHsb,,,1,1538510764000,1:06 PM - 2 Oct 2018,/HOTCHKA_PDX/status/1047216163040743425,
1569457274-1804,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@IrishFilmCritic,Irish Film Critic,#OklahomaCity: Win Free Passes To See #FirstMan http://irishfilmcritic.com/diTH4  @OKScreenings @screenings @freemovies @FirstManMoviepic.twitter.com/LC3hbbFKQZ,,9,9,1538510335000,12:58 PM - 2 Oct 2018,/IrishFilmCritic/status/1047214364653174790,
1569457274-2251,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@reel_speak,Reel Speak,"There is something gloriously cool about #FirstMan releasing the same year as the 60th anniversary of #NASA. 
#Movies",,,,1538429565000,2:32 PM - 1 Oct 2018,/reel_speak/status/1046875588764585985,
1569457274-1573,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@AlternateEndng,Alternate Ending,"Weekly Movie giveaway 
With @FirstManMovie rocketing into theaters this week we celebrate by talking about our absolute favorite SPACE MOVIES! Share your picks for a chance to win an #Amazon movie rental #FirstMan #podcast #PodernFamily >> http://bit.ly/2ycAAGv pic.twitter.com/den66P1RLP",,,,1538580514000,8:28 AM - 3 Oct 2018,/AlternateEndng/status/1047508716650733569,
1569457274-2242,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@SandwichJFilms,Sandwichjohnfilms,Enter For A Chance To Win Passes To See FIRST MAN In #AUSTIN #FirstMan http://www.sandwichjohnfilms.com/2018/10/austin-firstman-screening.html … http://www.sandwichjohnfilms.com/2018/10/austin-firstman-screening.html …,,,,1538432184000,3:16 PM - 1 Oct 2018,/SandwichJFilms/status/1046886575215280128,
1569457274-1749,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@TrendWikiAU,TrendWiki Australia,"***New Trend Alert***

1. Justin Milne
2. #SurvivorAU
3. #inktober
4. #ExposedABC
5. Brian
6. Halloween
7. ISIS
8. Darcy Moore
9. #Qanda
10. #uspoli
11. #SAPTechEd
12. #FirstMan
13. #bnetraffic",,,,1538518773000,3:19 PM - 2 Oct 2018,/TrendWikiAU/status/1047249758161657857,
1569457274-2440,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@Duncanspall1,DSFAT,"#FirstMan 

NASA  Bull

Wake Up 

#FlatEarthhttps://twitter.com/jeranism/status/1034416640027324418 …",1.0,1,,1538388319000,3:05 AM - 1 Oct 2018,/Duncanspall1/status/1046702593970524160,
